name,tau,delta1,delta2,exp_id,lambda,rounds,rt_sum,rt_list
brisk-brook-1343,25,0.05,0.002,tpcds_shifting_1_MAB_80,0.01,0,1124773930.4736743,"[68346537.277329, 27099396.305283997, 35748230.952759, 1704313.322851, 27278093.078448, 24032348.749942, 8275348.089183, 30592632.918561, 10056707.519250002, 47152373.769415, 63083511.023600996, 3504422.560064, 12878855.135068, 11714904.215065, 19476148.914767, 15386150.198075, 17859603.767683, 14984190.168144, 36592178.17820901, 30137760.478057, 3744810.969341001, 1493578.2807099998, 1000551.435228, 1139143.953292, 1863598.901016, 1325880.25881, 918345.838521, 980559.798012, 1262133.684895, 1101718.788654, 1238201.848745, 1129881.549964, 2186644.918869, 1206526.428803, 962473.996802, 1126282.138803, 1133186.308442, 1199797.528565, 1035183.694549, 887852.0346649999, 4457847.286328, 4294763.797301, 4779433.3376980005, 4384479.458060999, 4465835.7258709995, 4501158.355172999, 4314240.944375999, 4370472.53625, 4624423.001197999, 4420057.621268, 4462246.532358999, 4473754.209216999, 4380274.348827, 4413499.376273, 4384855.135295, 4383295.738091, 4339906.145243, 4389412.719849001, 4464650.007441999, 4373709.597251, 9742442.476187, 50099520.355682, 17754859.520274002, 48785525.710894, 11919648.044984, 15137251.722782, 25920512.383998003, 24573331.405280996, 45192079.46357799, 45853002.915752, 5392462.604545001, 12863065.565454, 4968782.365472, 7760336.860392, 49562167.997993, 60824048.032858, 15565639.149791997, 26706656.268164, 12317111.389693, 12317111.388087]"
fluent-dust-1341,3,0.1,2e-06,tpch_static_1_MAB,0.1,0,99988113.233807,"[4388976.008969001, 3943444.294576, 4087214.809211, 3943444.113611, 3937149.552707, 3937113.562377001, 3937212.342181, 3943444.113459, 4087214.804038, 3943440.113005, 4087214.802766, 3943440.112761, 3937212.342938, 3937212.342728, 3937212.342112, 3943444.113641, 3937212.343491, 3838742.893191, 3937212.346564001, 3937141.14559, 4087143.607164, 4087143.603353, 4076674.043751, 4064828.357079, 4087625.122544]"
solar-shape-1342,10,0.05,2e-06,tpcds_random_10_MAB_rep20_round20,0.01,0,1218499434.4581778,"[79563047.60254398, 78622747.13784699, 60164280.61267101, 14941032.267394995, 111497276.56410702, 21178785.241538003, 45619090.19679, 82955637.83019197, 181452093.93165103, 36137582.165356, 44410401.800164, 130540543.0358, 11861568.969909, 17566005.028313, 53561321.020321995, 78086917.81925, 22174094.203445, 120391943.595198, 14541218.593385998, 13233846.842299996]"
royal-totem-1340,15,0.05,0.002,tpcds_shifting_1_MAB_80,0.01,0,1124773930.5025346,"[68346537.26962401, 27099396.300948, 35748230.952424996, 1704313.327801, 27278093.079863, 24032348.739626, 8275348.093585, 30592632.919065, 10056707.518388, 47152373.767713, 63083511.01745099, 3504422.556998, 12878855.133864, 11714904.214204, 19476148.915484, 15386150.199271, 17859603.769885, 14984190.169391, 36592178.178687006, 30137760.478479, 3744810.969941001, 1493578.2785579998, 1000551.4355519998, 1139143.954705, 1863598.897382, 1325880.25555, 918345.837483, 980559.795145, 1262133.6822759998, 1101718.784893, 1238201.85158, 1129881.546779, 2186644.916276, 1206526.4252099998, 962473.985771, 1126282.135139, 1133186.304934, 1199797.524881, 1035183.695111, 887852.0362249999, 4457847.286549, 4294763.807066, 4779433.336526, 4384479.463926999, 4465835.73449, 4501158.353894, 4314240.943693, 4370472.535673, 4624423.001091, 4420057.620693, 4462246.534216, 4473754.220186999, 4380274.359688, 4413499.386648, 4384855.147055, 4383295.750452001, 4339906.15627, 4389412.71891, 4464649.997436999, 4373709.5873, 9742442.474327, 50099520.362777, 17754859.530009, 48785525.720653, 11919648.0407, 15137251.720478, 25920512.378997, 24573331.399123996, 45192079.459768, 45853002.91019299, 5392462.6003250005, 12863065.564097, 4968782.359156, 7760336.859137, 49562168.009442, 60824048.029351994, 15565639.148923997, 26706656.278684, 12317111.39944, 12317111.399043]"
wild-energy-1339,70,0.1,2e-05,tpch_static_1_MAB,0.1,0,98578174.85359904,"[4388976.042802, 3943444.342293, 4087214.803479001, 3943444.113527, 3937149.553362, 3937113.562794001, 3937212.342708, 3850583.7924310006, 3937113.312795001, 3838766.9534590007, 3937212.283340001, 3937212.2822730006, 3943444.111459, 3937236.3950490006, 3937236.394165001, 3793461.704672, 3937236.3947920008, 3937236.394663001, 3937236.395346001, 3937236.3948010006, 3937236.3946910007, 3937236.394700001, 3937236.394675001, 3937236.3946910007, 3793461.704632001]"
bright-totem-1338,8,0.05,2e-06,tpcds_random_10_MAB_rep20_round20,0.01,0,1219120111.9972818,"[79563047.58584198, 78622747.09964, 60164280.55172001, 14941032.230209997, 111497276.530076, 21178785.181371003, 45619090.16354101, 82955637.79963197, 181452093.921864, 36137582.124449, 44410401.767579, 130540543.004539, 11861568.930589, 17465200.367452998, 53108457.779214986, 78075451.28768401, 22170057.90745, 120333316.676065, 14541218.59431, 14482322.494052997]"
restful-hill-1337,10,0.05,0.002,tpcds_shifting_1_MAB_80,0.01,0,1126935339.2079203,"[68346537.288698, 27099396.247475, 35748230.937537, 1704313.308034, 27278093.064211, 24032348.734399, 8275348.080387, 30592632.911298, 10056707.503749002, 47152373.753088, 63083511.004021, 3504422.542977, 12878855.119392, 11714904.199195, 19476148.899568, 15386150.196689, 17859603.748781, 16368324.714814, 36592178.162757, 30208323.372673, 3744810.95161, 1493578.236987, 1000551.421336, 1139143.960353, 1105342.991581, 1317394.3006309995, 912393.813873, 1754902.8225399998, 1252728.881438, 1093232.831209, 1246687.77112, 1120171.231119, 1108944.280957, 1215744.4076049998, 952618.588108, 1126282.121193, 1123198.761678, 1191311.5714689998, 1025134.952431, 897961.1419410001, 4457847.271269, 4294763.7659020005, 4779433.325001, 4384479.447247999, 4468614.638909999, 4592531.399051, 4339791.0996119995, 4831656.490423, 4409033.254755, 4419973.517402001, 4396921.3205, 4404755.91213, 4376517.239884, 4939856.0104249995, 4911318.200419999, 4909649.699346, 4401321.039632999, 4464782.839442001, 4439969.599985999, 4435253.548284999, 9744655.448528, 50099520.342671, 17754859.518543, 48785525.709382, 11919648.029759, 15137251.709347, 25920512.368232, 24573331.388438, 45192079.44846299, 45853002.899017, 5392462.588851001, 12863065.556605, 4968782.350393, 7598899.189782, 49562167.999829, 60824048.020344, 15565639.140769998, 26706656.269343, 12317111.389528, 12317111.391549]"
dark-smoke-1336,50,0.1,2e-05,tpch_static_1_MAB,0.1,0,98578174.658227,"[4388976.023733, 3943444.273418, 4087214.793559, 3943444.10368, 3937149.543481, 3937113.553214001, 3937212.333397, 3850583.783210001, 3937113.305428001, 3838766.944052001, 3937212.2737970008, 3937212.2733030007, 3943444.104381, 3937236.394120001, 3937236.393534001, 3793461.704196001, 3937236.3942280007, 3937236.3939050008, 3937236.3944020006, 3937236.393757001, 3937236.393879001, 3937236.394111001, 3937236.394715001, 3937236.3942030007, 3793461.7045240006]"
laced-butterfly-1335,5,0.05,2e-06,tpcds_random_10_MAB_rep20_round20,0.01,0,1216952298.05927,"[79563047.58951299, 78622747.13254899, 60164280.614138015, 14941032.263349997, 111497276.561917, 21178785.222859003, 45619090.197751, 82955637.83049697, 181452093.90202, 36137582.122922, 48344609.10039199, 129682969.19284402, 11103126.618125, 17465200.369260997, 53557696.94342799, 78750994.64916798, 20079946.023570996, 120389325.111384, 13559617.752114, 11887238.861467]"
pleasant-wave-1334,25,0.1,2e-05,tpch_static_1_MAB,0.1,0,98578174.92313904,"[4388976.019146, 3943444.324642, 4087214.807451, 3943444.117795, 3937149.558748, 3937113.564122001, 3937212.343706, 3850583.792413001, 3937113.312488001, 3838766.9526530006, 3937212.2838150007, 3937212.282021001, 3943444.113283, 3937236.403905001, 3937236.402530001, 3793461.712496, 3937236.402361001, 3937236.4022960006, 3937236.4024340007, 3937236.4023350007, 3937236.4024760006, 3937236.402564001, 3937236.402483001, 3937236.402572001, 3793461.7124040006]"
brisk-wood-1333,8,0.05,0.002,tpcds_shifting_1_MAB_80,0.01,0,1126935339.5910048,"[68346537.271244, 27099396.252164997, 35748230.937129, 1704313.307486, 27278093.064362, 24032348.723344, 8275348.077336, 30592632.913337, 10056707.505375002, 47152373.75335501, 63083511.003429994, 3504422.543504, 12878855.119533, 11714904.199998, 19476148.899886, 15386150.185353, 17859603.750161, 16368324.715172, 36592178.16336001, 30208323.372839, 3744810.952019, 1493578.236282, 1000551.4213189998, 1139143.947712, 1105342.987188, 1317394.3009669995, 912393.815395, 1754902.823156, 1252728.882625, 1093232.832935, 1246687.77176, 1120171.2316550002, 1108944.282077, 1215744.4089419998, 952618.589205, 1126282.123227, 1123198.763626, 1191311.5718769997, 1025134.952657, 897961.1494110001, 4457847.285201, 4294763.79789, 4779433.339904, 4384479.455145999, 4468614.650568999, 4592531.420159, 4339791.111527, 4831656.499682, 4409033.263476, 4419973.526444, 4396921.329527, 4404755.916791, 4376517.235671001, 4939856.020179, 4911318.211241999, 4909649.711101, 4401321.050844, 4464782.850964, 4439969.608479, 4435253.560204999, 9744655.461186998, 50099520.378662005, 17754859.532456, 48785525.722958, 11919648.038107, 15137251.708966, 25920512.366731003, 24573331.386414, 45192079.45033199, 45853002.908927, 5392462.598641001, 12863065.559262, 4968782.358942, 7598899.198712001, 49562168.010095, 60824048.031606995, 15565639.151444998, 26706656.281284, 12317111.399959, 12317111.398913]"
charmed-snow-1332,3,0.05,2e-06,tpcds_random_10_MAB_rep20_round20,0.01,0,1212892325.603563,"[79563047.60482298, 78622747.12747599, 60164280.61287401, 14941032.265670996, 111497276.562541, 21178785.224903, 45619090.199731, 82955637.83218497, 181452093.92363203, 35254732.158349, 44891020.56185901, 129448467.415207, 12538666.170554, 17465200.371326, 53557583.280315995, 78075464.421256, 20079596.78241999, 120384549.084404, 13559617.752168, 11643436.251868002]"
generous-universe-1331,15,0.1,2e-05,tpch_static_1_MAB,0.1,0,98578174.87493904,"[4388976.021517, 3943444.30045, 4087214.801968, 3943444.112974, 3937149.552141, 3937113.562083001, 3937212.342114, 3850583.792019, 3937113.312124001, 3838766.952166001, 3937212.275469001, 3937212.2818160006, 3943444.113176, 3937236.4030570006, 3937236.4023140008, 3793461.712342001, 3937236.402508001, 3937236.403159001, 3937236.403188001, 3937236.4029390006, 3937236.402838001, 3937236.4031060007, 3937236.403146001, 3937236.403271001, 3793461.713054]"
zany-thunder-1330,5,0.05,0.002,tpcds_shifting_1_MAB_80,0.01,0,1127078402.550973,"[68346537.260942, 27099396.245266, 35748230.938779995, 1704313.322742, 27278093.084086, 24032348.749308, 8275348.110692, 30653152.806427, 9618435.767126, 46509057.053765, 63083511.025084995, 3504422.560598, 13012419.849977002, 11644762.150701, 20919838.679774, 15616846.122766, 17863672.327721, 15071319.192924, 36499521.63282, 30204885.615087003, 3744811.037866001, 1493578.298944, 1000551.4393589998, 1139143.9741109998, 1105342.997244, 2432886.2822490004, 908188.327352, 980559.802476, 1262133.6874709998, 1101718.791112, 1236808.2410330002, 1129881.561087, 1108944.687161, 1215744.4238079998, 2071477.818285, 1125349.133925, 1123561.770571, 1189740.765472, 1025134.971051, 896274.4427110001, 4457847.289074, 4360004.902953, 4779433.325949, 4319238.342331, 4465835.726589, 4501158.344652, 4405032.208942999, 4370472.540458, 4345405.3183780005, 4420057.613521, 4397005.419089, 4408513.098688999, 4380190.267484, 4478656.407659999, 4384771.059262999, 4383295.747471, 4339906.152121, 4916013.580056, 4378589.30968, 4373709.594068999, 9742442.488467, 50099520.371885, 17754859.530168, 48785525.720559, 11919648.033553, 15584510.841142, 25922666.291718, 24573336.180353, 45189925.549901, 45855156.8113, 5390308.691246001, 12865219.47094, 5053389.919773, 7760336.842949, 50009486.602644, 60824048.03126799, 15565639.151932998, 26705078.02159, 12317111.400588, 12317111.400691]"
cosmic-elevator-1329,70,0.05,2e-05,tpcds_random_10_MAB_rep20_round20,0.01,0,1219041987.611993,"[79563047.59058999, 78622747.255458, 60164280.67208101, 14941032.287126996, 111497276.58489, 21178785.243278004, 45619090.212022, 82955637.84038296, 181452093.940589, 36137582.175485, 44410401.806738995, 130540543.07102, 11861568.986451, 17566005.085966, 54494229.92355199, 79786279.380557, 20083375.877691995, 120391943.613573, 14541714.358082997, 13234351.706456997]"
brisk-firefly-1328,10,0.1,2e-05,tpch_static_1_MAB,0.1,0,98578199.02300702,"[4388976.0284710005, 3943444.294316, 4087214.802787, 3943444.112834, 3937149.552173, 3937113.562199001, 3937212.346699, 3850583.7961630006, 3937113.318645001, 3838766.957500001, 3937212.282226001, 3943444.11312, 3937236.403508001, 3937236.402950001, 3793461.712811, 3937236.402764001, 3937236.402760001, 3937236.402962001, 3937236.402901001, 3937236.402775001, 3937236.402417001, 3937236.402433001, 3937236.4024280007, 3793461.712579, 3937236.402586001]"
silvery-valley-1327,50,0.05,2e-05,tpcds_random_10_MAB_rep20_round20,0.01,0,1219041987.688242,"[79563047.59143999, 78622747.24553199, 60164280.66679901, 14941032.281316996, 111497276.639715, 21178785.244261004, 45619090.215849005, 82955637.84902297, 181452093.94686905, 36137582.178735, 44410401.816112, 130540543.072228, 11861568.986648, 17566005.106132, 54494229.93617799, 79786279.3926, 20083375.898691997, 120391943.61451, 14541714.337056996, 13234351.668544997]"
royal-disco-1326,3,0.05,0.002,tpcds_shifting_1_MAB_80,0.01,0,1134417165.4409587,"[68346537.270388, 27099396.246416997, 35748230.937529996, 1704313.307053, 27278093.064596, 24032348.718507, 8923138.699133001, 29948988.254725, 8928003.949371, 46385436.488735, 63083486.99446099, 4849003.935304999, 12878831.123468, 11664331.622586, 19523081.682797, 15477064.902299002, 17791612.475194998, 14947295.184341, 36424535.73588201, 30109084.625327, 3744810.954749, 1493578.2633009998, 1000551.429582, 1560986.6784189998, 1563407.4661549998, 1735248.69483, 1385915.690962, 1429877.594513, 2368321.01174, 1558493.859298, 1663754.822364, 1554783.019437, 2186644.9255399997, 1206526.48183, 962473.989307, 1134768.080461, 1133186.306187, 2259304.3017809996, 1025134.983281, 896345.9888740001, 4457847.308387, 5453344.661745, 5049779.701927001, 5079798.8631690005, 4465751.635191, 5658769.469096, 4313660.373443, 4435629.586905, 4410562.338385, 4419973.521256001, 5619986.882511, 4408429.055248, 4380190.280786, 4413415.308764, 4384771.072128, 4383295.757806, 4339906.168455, 4389412.744642001, 4378589.318018, 4373709.593665, 9744655.471428998, 50099520.409813, 18201680.228491, 48783371.818336, 11921801.966591, 15137251.71787, 26369486.985638004, 24571750.296010997, 45189925.558625, 45853002.928984, 5392462.623850001, 12865219.481256, 4966628.445646, 8209311.448466, 49560508.627952, 60824048.018547, 15563485.228173995, 26705078.007669, 12317111.387889, 12317111.387468]"
proud-water-1325,8,0.1,2e-05,tpch_static_1_MAB,0.1,0,97265772.119022,"[4388976.0331460005, 3943444.290497, 4087214.795527, 3943444.104512, 3937149.543895, 3937113.553801001, 3937212.333395, 3850583.783324, 3937113.303576001, 3838766.9435900007, 3943444.104736, 3940357.4546, 3796590.7837550007, 3940365.474107, 3940365.474194, 3790363.01416, 3790363.014564, 3790363.014142, 3790363.0141, 3790363.014066, 3790363.014153, 3790363.014144, 3790363.014815, 3790363.014415, 3790363.013808]"
copper-flower-1324,25,0.05,2e-05,tpcds_random_10_MAB_rep20_round20,0.01,0,1219041987.0807033,"[79563047.58894598, 78622747.17485699, 60164280.65667701, 14941032.294909997, 111497276.577961, 21178785.240042005, 45619090.212248005, 82955637.85662197, 181452093.94030705, 36137582.155165, 44410401.771032, 130540543.00592402, 11861568.939939, 17566005.037531, 54494229.90620099, 79786279.32960801, 20083375.882328995, 120391943.590271, 14541714.287826996, 13234351.632305996]"
easy-bird-1323,70,0.05,0.02,tpcds_shifting_1_MAB_80,0.01,0,1124773930.423932,"[68346537.265531, 27099396.299522996, 35748230.95469, 1704313.324948, 27278093.093987, 24032348.742804, 8275348.092721, 30592632.92361, 10056707.523584, 47152373.773204, 63083511.01827599, 3504422.542538, 12878855.121266, 11714904.199979, 19476148.89992, 15386150.182483, 17859603.752757, 14984190.152532002, 36592178.1625, 30137760.462573003, 3744810.950263001, 1493578.229626, 1000551.421129, 1139143.9418819998, 1863598.885866, 1325880.255142, 918345.83573, 980559.79462, 1262133.68169, 1101718.784418, 1238201.844506, 1129881.546249, 2186644.91469, 1206526.424251, 962473.984153, 1126282.13416, 1133186.304087, 1199797.524021, 1035183.70482, 887852.0355229999, 4457847.284418, 4294763.793957001, 4779433.336193, 4384479.463149999, 4465835.733081999, 4501158.352906999, 4314240.942984999, 4370472.534711, 4624422.999642, 4420057.619677001, 4462246.533384, 4473754.218907999, 4380274.361358, 4413499.387832, 4384855.146581, 4383295.749661, 4339906.15839, 4389412.7305580005, 4464650.012637999, 4373709.602309, 9742442.489947, 50099520.371974, 17754859.534469, 48785525.729501, 11919648.042118, 15137251.721511, 25920512.381742, 24573331.402682997, 45192079.463911, 45853002.913494, 5392462.6029280005, 12863065.566179, 4968782.363639001, 7760336.866523, 49562168.013369, 60824048.065554, 15565639.154183997, 26706656.28307, 12317111.40343, 12317111.405113]"
efficient-snow-1322,5,0.1,2e-05,tpch_static_1_MAB,0.1,0,97070617.97822,"[4388976.028842, 3943444.271004, 4087214.793188, 3943444.103028, 3937149.543031, 3937113.553254001, 3937212.333759001, 3850583.784897001, 3943444.104745, 3940357.455079, 3796590.784076001, 3940365.473755, 3940365.473877, 3790363.015194, 3790363.023248, 3790363.022854, 3790363.022913, 3790363.023829, 3790363.024719, 3790363.023319, 3790363.02339, 3790363.023226, 3790363.026035, 3790363.023109, 3790363.023849]"
eager-firebrand-1321,15,0.05,2e-05,tpcds_random_10_MAB_rep20_round20,0.01,0,1220032673.7774932,"[79563047.58121699, 78622747.09422699, 60164280.55403901, 14941032.230598995, 111497276.527726, 21178785.183111005, 45619090.162743, 82955637.79732797, 181452093.891558, 36137582.124645, 44410401.76656599, 130540543.000897, 11861568.931307, 17566004.999092, 54494229.86285499, 78039010.522576, 22174094.168388, 120336761.518664, 14541714.283293998, 13936771.576660998]"
