name,tau,delta1,delta2,exp_id,lambda,rounds,wandb_flag,rt_sum,rt_list
wise-darkness-3353,15,0.5,0.01,tpch_static_1_MAB,0.8,0,,98977932.80690502,"[4388976.011460001, 3943444.302743, 4087214.804783, 3943444.115179, 3937149.554558, 3937113.563556001, 3937212.343745, 3850583.794537, 3937113.313775001, 3838766.953601001, 3937212.287343001, 3937212.2833560007, 3838766.9531260007, 3991924.8947800007, 4087214.794378, 4087214.794723, 3943444.105497, 3937212.275463001, 3937212.334987, 3937212.33504, 3793437.645313, 3937212.338047, 3937212.335418, 3937212.335538, 3937212.335959001]"
balmy-pyramid-3350,10,0.5,0.01,tpch_static_1_MAB,0.8,0,,98578174.64405704,"[4388976.030274, 3943444.272415, 4087214.793451001, 3943444.103226, 3937149.542617, 3937113.552472001, 3937212.33442, 3850583.7828680007, 3937113.303315001, 3838766.942843, 3937212.273618001, 3937212.2724020006, 3943444.103088, 3937236.393553001, 3937236.392693001, 3793461.7029550006, 3937236.3931240006, 3937236.393267001, 3937236.393389001, 3937236.3931380007, 3937236.393147001, 3937236.393021001, 3937236.3928470006, 3937236.392922001, 3793461.7029920006]"
wandering-gorge-3347,8,0.5,0.01,tpch_static_1_MAB,0.8,0,,98578198.78875804,"[4388976.039175, 3943444.274831, 4087214.793874, 3943444.104021, 3937149.543341, 3937113.553487001, 3937212.333578, 3850583.783552, 3937113.303487001, 3838766.943070001, 3937212.273462001, 3943444.104452, 3937236.3941060007, 3937236.3934940007, 3793461.703565001, 3937236.393398001, 3937236.3936080006, 3937236.393305001, 3937236.3939760006, 3937236.394258001, 3937236.3937670006, 3937236.393938001, 3937236.393813001, 3793461.7035730006, 3937236.393627001]"
sandy-totem-3344,5,0.5,0.01,tpch_static_1_MAB,0.8,0,,97070617.94269702,"[4388976.007372, 3943444.275214, 4087214.793655, 3943444.103764, 3937149.543332, 3937113.553292001, 3937212.333494, 3850583.783211, 3943444.104541, 3940357.454703, 3796590.785040001, 3940365.474275, 3940365.474454, 3790363.014221, 3790363.013991, 3790363.014475, 3790363.033004, 3790363.022963, 3790363.022974, 3790363.023141, 3790363.02218, 3790363.025213, 3790363.014578, 3790363.026507, 3790363.023103]"
decent-donkey-3343,3,0.5,0.01,tpch_static_1_MAB,0.8,0,,99988113.434236,"[4388976.037074001, 3943444.369228, 4087214.804165, 3943444.137215, 3937149.554738, 3937113.564888001, 3937212.364157, 3943444.115426, 4087214.804368001, 3943440.130889, 4087214.807375, 3943440.1157, 3937212.343645, 3937212.343282, 3937212.348255, 3943444.114667, 3937212.349844, 3838742.90343, 3937212.352603, 3937141.143883, 4087143.606824, 4087143.603023, 4076674.042984, 4064828.353695, 4087625.122878]"
wild-silence-3340,70,0.3,2e-07,tpch_static_1_MAB,0.8,0,,99584228.663525,"[4388976.039409, 3943444.376751, 4087214.810846, 3943444.116973, 3937149.573219, 3937113.566654001, 3937212.349602, 3850583.79456, 3937113.313582001, 3838766.954856001, 3937212.2870510006, 3937212.2752530007, 3838766.950809001, 3991924.895449001, 4087214.796329, 4087214.795853, 4087214.795821, 4087214.803006, 4087214.803173001, 3940266.513838, 3940365.485537, 3940365.48314, 3940365.481795, 3943444.11555, 3937212.284469001]"
effortless-deluge-3337,50,0.3,2e-07,tpch_static_1_MAB,0.8,0,,99584228.30409202,"[4388976.0215920005, 3943444.276964, 4087214.793645, 3943444.103605, 3937149.542982, 3937113.552929001, 3937212.333127, 3850583.783118, 3937113.303157001, 3838766.9439440006, 3937212.274098001, 3937212.273304001, 3838766.9431150006, 3991924.893117001, 4087214.79285, 4087214.793662, 4087214.793157, 4087214.793501, 4087214.792934001, 3940266.502867, 3940365.473389, 3940365.472809, 3940365.472681, 3943444.103716, 3937212.273829001]"
vibrant-bush-3334,25,0.3,2e-07,tpch_static_1_MAB,0.8,0,,99584228.55876902,"[4388976.034675, 3943444.296622, 4087214.806576, 3943444.118335, 3937149.553854, 3937113.562072001, 3937212.342197001, 3850583.7919140006, 3937113.311982001, 3838766.9520120006, 3937212.282797001, 3937212.281953001, 3838766.9520260007, 3991924.902055001, 4087214.802117, 4087214.802809001, 4087214.802156, 4087214.805585, 4087214.802054, 3940266.511858, 3940365.482457, 3940365.48216, 3940365.482167, 3943444.113101, 3937212.283235001]"
flowing-flower-3331,15,0.3,2e-07,tpch_static_1_MAB,0.8,0,,99277937.57531404,"[4388976.019007, 3943444.278656, 4087214.794468, 3943444.103803, 3937149.543443, 3937113.555048001, 3937212.333667, 3850583.78313, 3937113.303432001, 3838766.943391001, 3937212.2744780006, 3937212.273492001, 3838766.943321001, 3991924.8931200006, 4087214.793392, 4087214.793661, 4087214.793216, 4087214.792737, 3943444.103995, 3937212.2743680007, 3937212.333708, 3937212.333788001, 3793437.644086, 3937212.335923, 3937212.333984]"
sage-donkey-3329,10,0.3,2e-07,tpch_static_1_MAB,0.8,0,,98534153.31259102,"[4388976.008341, 3943444.318357, 4087214.803178, 3943444.112957, 3937149.555317001, 3937113.564501001, 3937212.343375, 3850583.7941140006, 3937113.313554001, 3838766.952693, 3937212.283787001, 3937212.2829090008, 3838766.9529810008, 3991924.9027320007, 3943444.114178, 3937212.2842020006, 3937212.344126, 3937212.345641, 3793437.654831, 3937212.344841, 3937212.343647, 3937212.350854, 3937212.343842, 3937212.343716, 3793437.653917]"
polished-blaze-3326,8,0.3,2e-07,tpch_static_1_MAB,0.8,0,,98623215.447384,"[4388976.020166, 3943444.301429, 4087214.803298, 3943444.116295, 3937149.554459001, 3937113.562803001, 3937212.343347, 3850583.7921020007, 3937113.312298001, 3838766.9526320007, 3937212.2842120007, 3937212.284608001, 3838766.954256001, 3943444.116804, 3937212.2864180007, 3937212.346355001, 3937212.345067001, 3793437.656237, 3937212.345596, 3937212.344974001, 3937212.344519001, 3937212.350172001, 3937212.343524, 3937212.342942, 3937212.342871001]"
skilled-fire-3323,5,0.3,2e-07,tpch_static_1_MAB,0.8,0,,97265772.080681,"[4388976.021034, 3943444.278246, 4087214.793677, 3943444.103663, 3937149.543074, 3937113.553601001, 3937212.335271, 3850583.7832240006, 3937113.302951001, 3838766.943287001, 3943444.103968, 3940357.454192, 3796590.783715, 3940365.473562, 3940365.473204, 3790363.013316, 3790363.01344, 3790363.013868, 3790363.013639, 3790363.014102, 3790363.013181, 3790363.01357, 3790363.013181, 3790363.013015, 3790363.0127]"
fearless-dragon-3320,3,0.3,2e-07,tpch_static_1_MAB,0.8,0,,97070617.91480698,"[4388976.031745001, 3943444.275636, 4087214.806346, 3943444.103809, 3937149.543075, 3937113.553046001, 3937212.345115, 3850583.7855580007, 3943444.104276, 3940357.454743, 3796590.790896, 3940365.480434, 3940365.473566, 3790363.01349, 3790363.013724, 3790363.013981, 3790363.014169, 3790363.014369, 3790363.014237, 3790363.013866, 3790363.013548, 3790363.013697, 3790363.013406, 3790363.013682, 3790363.014393]"
prime-snow-3317,70,0.3,2e-06,tpch_static_1_MAB,0.8,0,,99577922.14737402,"[4388976.010814001, 3943444.28901, 4087214.793764, 3943444.103245, 3937149.544016, 3937113.553784001, 3937212.3359, 3850583.7836580006, 3937113.303522001, 3838766.9439230007, 3937212.274667001, 3937212.2745460006, 3838766.943751001, 3991924.894121001, 4087214.802643, 4087214.80515, 4087214.802436, 4087214.802328, 4087214.802902001, 3940266.512389, 3940365.483906, 3943444.114139, 3937212.285019001, 3937212.343852, 3937212.343889]"
decent-dragon-3316,50,0.3,2e-06,tpch_static_1_MAB,0.8,0,,99577922.73034,"[4388976.034039, 3943444.437967, 4087214.82494, 3943444.139166, 3937149.576995, 3937113.563180001, 3937212.356967, 3850583.810989, 3937113.328530001, 3838766.9636520008, 3937212.285960001, 3937212.3053350006, 3838766.955470001, 3991924.9084820007, 4087214.833179, 4087214.806859, 4087214.818666, 4087214.81986, 4087214.805168, 3940266.52418, 3940365.514093, 3943444.116564, 3937212.3090590006, 3937212.345183, 3937212.345857]"
sleek-valley-3313,25,0.3,2e-06,tpch_static_1_MAB,0.8,0,,99577922.017246,"[4388976.017663, 3943444.28134, 4087214.793559, 3943444.103102, 3937149.543081, 3937113.553005001, 3937212.332937, 3850583.7827170007, 3937113.303186001, 3838766.942803001, 3937212.273517001, 3937212.2725710007, 3838766.942498001, 3991924.892502001, 4087214.792549, 4087214.793234, 4087214.793329001, 4087214.792827, 4087214.792763, 3940266.502882, 3940365.472278, 3943444.103273, 3937212.273342001, 3937212.333008, 3937212.33328]"
drawn-morning-3310,15,0.3,2e-06,tpch_static_1_MAB,0.8,0,,99127935.13199002,"[4388976.032009, 3943444.290648, 4087214.793572, 3943444.103367, 3937149.543237, 3937113.553309001, 3937212.333896, 3850583.783849001, 3937113.303227001, 3838766.943242, 3937212.274022001, 3937212.273143001, 3838766.943141001, 3991924.893187001, 4087214.793064, 4087214.79415, 4087214.793032, 3943444.103882, 3937212.273594001, 3937212.333146, 3937212.333394, 3793437.643329, 3937212.332875, 3937212.333874, 3937212.333801]"
wobbly-wave-3307,10,0.3,2e-06,tpch_static_1_MAB,0.8,0,,98534153.04198702,"[4388976.016646001, 3943444.277782, 4087214.793922, 3943444.103767, 3937149.543483, 3937113.553764001, 3937212.333502, 3850583.783093, 3937113.303384001, 3838766.9440290006, 3937212.274446001, 3937212.273920001, 3838766.943277, 3991924.8929750007, 3943444.104107, 3937212.2734480007, 3937212.334027, 3937212.334150001, 3793437.644202, 3937212.334148001, 3937212.334236, 3937212.333910001, 3937212.333998, 3937212.333778, 3793437.643993]"
winter-sun-3305,8,0.3,2e-06,tpch_static_1_MAB,0.8,0,,98578174.91473605,"[4388975.99724, 3943444.339417, 4087214.806886, 3943444.116273, 3937149.554644, 3937113.564364001, 3937212.344084, 3850583.7923150007, 3937113.312388001, 3838766.953007001, 3937212.284234001, 3937212.282485001, 3943444.11392, 3937236.403527001, 3937236.402967001, 3793461.713573, 3937236.4034760008, 3937236.404590001, 3937236.404354001, 3937236.405483001, 3937236.396456001, 3937236.397854001, 3937236.4029240008, 3937236.4029140007, 3793461.715361001]"
atomic-donkey-3302,5,0.3,2e-06,tpch_static_1_MAB,0.8,0,,97265772.384547,"[4388976.025041, 3943444.333276, 4087214.805596, 3943444.11763, 3937149.554403, 3937113.563940001, 3937212.343991, 3850583.792264001, 3937113.312534001, 3838766.953001001, 3943444.114206, 3940357.4644300006, 3796590.793848001, 3940365.484777, 3940365.484064, 3790363.022967, 3790363.022806, 3790363.023308, 3790363.023125, 3790363.023319, 3790363.025406, 3790363.025026, 3790363.024788, 3790363.025261, 3790363.02554]"
vivid-plant-3299,3,0.3,2e-06,tpch_static_1_MAB,0.8,0,,97070618.106695,"[4388976.044548, 3943444.293179, 4087214.802761, 3943444.112685, 3937149.552124, 3937113.562111001, 3937212.342219, 3850583.7915520007, 3943444.112962, 3940357.46316, 3796590.7921930007, 3940365.483582, 3940365.483465, 3790363.022459, 3790363.022419, 3790363.022445, 3790363.022457, 3790363.022455, 3790363.022492, 3790363.022463, 3790363.022517, 3790363.023056, 3790363.02246, 3790363.022484, 3790363.022447]"
ethereal-armadillo-3296,70,0.3,2e-05,tpch_static_1_MAB,0.8,0,,99277937.591846,"[4388976.035662, 3943444.290568, 4087214.793197, 3943444.103112, 3937149.544033, 3937113.553358001, 3937212.333749, 3850583.783566, 3937113.303119001, 3838766.9428480007, 3937212.2736130008, 3937212.273027001, 3838766.943347001, 3991924.892947001, 4087214.79265, 4087214.793328, 4087214.792823, 4087214.79266, 3943444.103306, 3937212.273830001, 3937212.333834, 3937212.333359, 3793437.643512, 3937212.333318, 3937212.33308]"
tough-sea-3293,50,0.3,2e-05,tpch_static_1_MAB,0.8,0,,99277937.58685502,"[4388976.0221150005, 3943444.290889, 4087214.793933, 3943444.103694, 3937149.543489, 3937113.553460001, 3937212.333542001, 3850583.783318, 3937113.3032400007, 3838766.9429800007, 3937212.2742010006, 3937212.273207001, 3838766.943416001, 3991924.8931030007, 4087214.79294, 4087214.793517, 4087214.792877, 4087214.792628001, 3943444.104223, 3937212.274760001, 3937212.334217, 3937212.334074, 3793437.64475, 3937212.334094001, 3937212.334188]"
glowing-thunder-3291,25,0.3,2e-05,tpch_static_1_MAB,0.8,0,,99277937.81929204,"[4388976.000870001, 3943444.369716, 4087214.803449, 3943444.120163, 3937149.552989001, 3937113.562614001, 3937212.342247, 3850583.794706001, 3937113.312310001, 3838766.9542570007, 3937212.2856530007, 3937212.284455001, 3838766.953675001, 3991924.9045450008, 4087214.796317, 4087214.795911, 4087214.795199, 4087214.794704001, 3943444.105935, 3937212.2767580007, 3937212.335809, 3937212.339366, 3793437.646391, 3937212.345078, 3937212.346175]"
silver-grass-3288,15,0.3,2e-05,tpch_static_1_MAB,0.8,0,,98977932.78104696,"[4388976.011949, 3943444.278301, 4087214.793874, 3943444.104573, 3937149.543387, 3937113.553968001, 3937212.333611, 3850583.7833750006, 3937113.306851001, 3838766.952203, 3937212.283950001, 3937212.2820140007, 3838766.9435260007, 3991924.893464001, 4087214.794209, 4087214.812506, 3943444.11369, 3937212.283452001, 3937212.342753, 3937212.342955, 3793437.653778, 3937212.344045, 3937212.34299, 3937212.342788, 3937212.342835]"
rural-violet-3286,10,0.3,2e-05,tpch_static_1_MAB,0.8,0,,98623215.404972,"[4388976.019994, 3943444.330284, 4087214.803523, 3943444.113254, 3937149.557095, 3937113.566289001, 3937212.342558, 3850583.792885, 3937113.312595001, 3838766.952451001, 3937212.283500001, 3937212.284616001, 3838766.951789001, 3943444.114744, 3937212.286653001, 3937212.343109001, 3937212.343957, 3793437.651785, 3937212.341744, 3937212.342334, 3937212.333555, 3937212.334393, 3937212.334077, 3937212.333918, 3937212.33387]"
spring-frost-3283,8,0.3,2e-05,tpch_static_1_MAB,0.8,0,,98578198.81778304,"[4388976.031119, 3943444.308198, 4087214.79393, 3943444.103283, 3937149.543234, 3937113.564145001, 3937212.334054, 3850583.7836910007, 3937113.303270001, 3838766.9433670007, 3937212.2737310007, 3943444.103645, 3937236.394130001, 3937236.394612001, 3793461.7034450006, 3937236.3933080006, 3937236.3930180008, 3937236.392780001, 3937236.3927620007, 3937236.3930990007, 3937236.3928280007, 3937236.3933990006, 3937236.393112001, 3793461.702945001, 3937236.392678001]"
robust-sponge-3280,5,0.3,2e-05,tpch_static_1_MAB,0.8,0,,97217368.32423702,"[4388976.0174050005, 3943444.293504, 4087214.794552, 3943444.104577, 3937149.543271, 3937113.553700001, 3937212.334275, 3850583.782821001, 3937113.303365001, 3943444.105297, 3940357.463546, 3796590.792523, 3940365.482696, 3940365.482737, 3790363.022789, 3790363.023384, 3790363.023024, 3790363.023055, 3790363.024037, 3790363.02501, 3790363.026894, 3790363.025736, 3790363.025817, 3790363.025212, 3790363.02501]"
driven-sponge-3278,3,0.3,2e-05,tpch_static_1_MAB,0.8,0,,99988113.17495202,"[4388976.013169001, 3943444.330666, 4087214.795389, 3943444.104957, 3937149.546412, 3937113.555017001, 3937212.342591, 3943444.116743, 4087214.805679, 3943440.114934, 4087214.806674, 3943440.112607, 3937212.342902001, 3937212.342784, 3937212.342033, 3943444.113427, 3937212.337292, 3838742.893451, 3937212.339171, 3937141.133623, 4087143.59422, 4087143.595231, 4076674.035143001, 4064828.345468, 4087625.115369]"
resilient-fog-3275,70,0.3,0.0002,tpch_static_1_MAB,0.8,0,,98977932.70388502,"[4388976.065064, 3943444.283563, 4087214.794227, 3943444.104189, 3937149.543661, 3937113.553230001, 3937212.333091, 3850583.7832220006, 3937113.303406001, 3838766.9433070007, 3937212.2741180006, 3937212.273890001, 3838766.943442001, 3991924.893757001, 4087214.793504, 4087214.793503, 3943444.103927, 3937212.2740540006, 3937212.334227, 3937212.333784001, 3793437.643878, 3937212.333913, 3937212.333853, 3937212.33355, 3937212.333525]"
winter-lion-3272,50,0.3,0.0002,tpch_static_1_MAB,0.8,0,,98977932.679629,"[4388976.041835001, 3943444.282832, 4087214.796977, 3943444.104362, 3937149.543131, 3937113.553310001, 3937212.333394, 3850583.7829610007, 3937113.303194001, 3838766.943364, 3937212.2745170007, 3937212.273685001, 3838766.943184, 3991924.8932500007, 4087214.792942, 4087214.793527, 3943444.103804, 3937212.274171001, 3937212.333958, 3937212.333713, 3793437.644071, 3937212.333347, 3937212.333518, 3937212.333297, 3937212.333285]"
fine-plant-3269,25,0.3,0.0002,tpch_static_1_MAB,0.8,0,,98977932.698624,"[4388976.019897001, 3943444.291197, 4087214.802814, 3943444.11257, 3937149.543219, 3937113.552934001, 3937212.334902, 3850583.784827001, 3937113.302769001, 3838766.9429080007, 3937212.273602001, 3937212.2735220008, 3838766.943172001, 3991924.8931200006, 4087214.793296001, 4087214.804131, 3943444.105596, 3937212.275023001, 3937212.334504, 3937212.333968001, 3793437.644792, 3937212.333963, 3937212.334214001, 3937212.333801, 3937212.333883]"
astral-water-3267,15,0.3,0.0002,tpch_static_1_MAB,0.8,0,,98827930.702503,"[4388976.025024001, 3943444.364362, 4087214.806511, 3943444.125758, 3937149.561081, 3937113.565849001, 3937212.344784, 3850583.795587, 3937113.312495001, 3838766.952403001, 3937212.2833500006, 3937212.283678001, 3838766.953752001, 3991924.916754001, 4087214.814868, 3943444.12247, 3937212.285420001, 3937212.345419, 3937212.351585, 3793437.654142, 3937212.377462, 3937212.352361, 3937212.399957, 3937212.363409, 3937212.344022]"
lunar-vortex-3264,10,0.3,0.0002,tpch_static_1_MAB,0.8,0,,98578174.97339702,"[4388976.011299, 3943444.324941, 4087214.805075, 3943444.128493, 3937149.56264, 3937113.569032001, 3937212.345624, 3850583.795455, 3937113.317503001, 3838766.952517001, 3937212.283578001, 3937212.282245001, 3943444.113997, 3937236.413297001, 3937236.412658001, 3793461.711828, 3937236.402640001, 3937236.4024490006, 3937236.403070001, 3937236.402491001, 3937236.4025480007, 3937236.411632001, 3937236.4028420006, 3937236.402644001, 3793461.712899]"
fresh-pine-3262,8,0.3,0.0002,tpch_static_1_MAB,0.8,0,,98578199.02375402,"[4388976.017856, 3943444.317918, 4087214.80324, 3943444.113216, 3937149.552315, 3937113.562403001, 3937212.342652001, 3850583.792358, 3937113.312293001, 3838766.952379001, 3937212.284011001, 3943444.115828, 3937236.403916001, 3937236.4026950006, 3793461.712516001, 3937236.402415001, 3937236.4026990007, 3937236.403618001, 3937236.403066001, 3937236.402810001, 3937236.402566001, 3937236.401761001, 3937236.4023140008, 3793461.7131130006, 3937236.403796001]"
pretty-darkness-3259,5,0.3,0.0002,tpch_static_1_MAB,0.8,0,,97217368.19263,"[4388976.024029001, 3943444.295054, 4087214.794769, 3943444.104586, 3937149.544221, 3937113.554139001, 3937212.334372, 3850583.7843360007, 3937113.304097001, 3943444.105588, 3940357.4551010006, 3796590.784372001, 3940365.47446, 3940365.474343, 3790363.014413, 3790363.014515, 3790363.014522, 3790363.0145, 3790363.014497, 3790363.014457, 3790363.014391, 3790363.014491, 3790363.014434, 3790363.014463, 3790363.01448]"
fluent-mountain-3256,3,0.3,0.0002,tpch_static_1_MAB,0.8,0,,99988112.994866,"[4388976.0321120005, 3943444.275203, 4087214.793662, 3943444.103243, 3937149.542686001, 3937113.552571001, 3937212.332619, 3943444.104553, 4087214.795244, 3943440.102881, 4087214.792914, 3943440.103033, 3937212.333493, 3937212.333157, 3937212.333112001, 3943444.103866, 3937212.333799, 3838742.883569, 3937212.33335, 3937141.133073, 4087143.593031, 4087143.593172, 4076674.033427001, 4064828.343485, 4087625.113611]"
